Provinsi,Tahun,Produksi,Luas Panen,Curah hujan,Kelembapan,Suhu rata-rata,Produktivitas,Produksi_Lag1,Produksi_Lag2,Produktivitas_Lag1,Curah_Hujan_Mean_Provinsi,Curah_Hujan_Anomaly,Curah_Hujan_Kategori,Comfort_Index,Provinsi_Encoded,Curah_Hujan_Sedang,Curah_Hujan_Tinggi,Curah_Hujan_Sangat Tinggi
Riau,2007,490087.0,147167.0,3216.3,85.3,27.1,3.330141947583358,42938.0,424095.0,0.31531022125615926,2464.996428571428,751.303571428572,Sangat Tinggi,25.5047,4,False,False,True
Riau,2008,494260.0,147796.0,3026.2,80.2,27.4,3.3442041733199814,490087.0,42938.0,3.330141947583358,2464.996428571428,561.2035714285716,Sangat Tinggi,23.739200000000004,4,False,False,True
Riau,2009,531429.0,149423.0,3390.0,76.2,27.7,3.5565408270480448,494260.0,490087.0,3.3442041733199814,2464.996428571428,925.0035714285718,Sangat Tinggi,22.3266,4,False,False,True
Riau,2010,574864.0,156088.0,3390.0,76.2,27.7,3.682948080569935,531429.0,494260.0,3.5565408270480448,2464.996428571428,925.0035714285718,Sangat Tinggi,22.3266,4,False,False,True
Riau,2011,535788.0,145242.0,2405.0,74.5,27.0,3.6889329532779773,574864.0,531429.0,3.682948080569935,2464.996428571428,-59.99642857142817,Tinggi,22.35,4,False,True,False
Riau,2012,512152.0,144015.0,2636.0,76.1,27.3,3.5562406693747177,535788.0,574864.0,3.6889329532779773,2464.996428571428,171.00357142857183,Tinggi,22.601699999999997,4,False,True,False
Riau,2013,434144.0,118518.0,2628.0,76.0,26.0,3.663106026088864,512152.0,535788.0,3.5562406693747177,2464.996428571428,163.00357142857183,Tinggi,22.04,4,False,True,False
Riau,2014,385475.0,106037.0,2343.0,78.1,27.2,3.6352876826013563,434144.0,512152.0,3.663106026088864,2464.996428571428,-121.99642857142817,Tinggi,23.273799999999998,4,False,True,False
Riau,2015,393917.0,107546.0,2048.3,80.5,27.2,3.662776858274599,385475.0,434144.0,3.6352876826013563,2464.996428571428,-416.696428571428,Tinggi,23.989,4,False,True,False
Riau,2016,325826.0,72151.0,2105.6,83.72,27.0,4.515890285650927,393917.0,385475.0,3.662776858274599,2464.996428571428,-359.39642857142826,Tinggi,25.116,4,False,True,False
Riau,2017,337421.0,70016.0,2982.9,84.76,26.7,4.81919846892139,325826.0,393917.0,4.515890285650927,2464.996428571428,517.9035714285719,Tinggi,25.17372,4,False,True,False
Riau,2018,266375.53,71448.08,1837.1,71.22,25.0,3.7282391633197145,337421.0,325826.0,4.81919846892139,2464.996428571428,-627.8964285714283,Sedang,19.941599999999998,4,True,False,False
Riau,2019,230873.97,63142.04,1608.3,83.77,26.91,3.656422408905382,266375.53,337421.0,3.7282391633197145,2464.996428571428,-856.6964285714282,Sedang,25.055607,4,True,False,False
Riau,2020,269344.05,64733.13,2584.9,81.8,25.93,4.160837734866211,230873.97,266375.53,3.656422408905382,2464.996428571428,119.90357142857192,Tinggi,23.66474,4,False,True,False
Sumatera Barat,1993,1806424.0,394412.0,5089.760000000001,87.9148,24.7,4.580043203553644,1990395.5439285713,1990395.5439285713,5.168201781738548,3861.799785714286,1227.9602142857152,Sangat Tinggi,24.352399600000002,5,False,False,True
Sumatera Barat,1994,1747543.0,382740.0,4869.5,75.22,24.49,4.565875006531849,1806424.0,1990395.5439285713,4.580043203553644,3861.799785714286,1007.7002142857141,Sangat Tinggi,20.677978,5,False,False,True
Sumatera Barat,1995,1829192.0,400627.0,5022.0,87.68,24.82,4.565823072334116,1747543.0,1806424.0,4.565875006531849,3861.799785714286,1160.200214285714,Sangat Tinggi,24.392576000000002,5,False,False,True
Sumatera Barat,1996,1971180.0,430343.0,3866.0,87.29,24.52,4.580485798537445,1829192.0,1747543.0,4.565823072334116,3861.799785714286,4.2002142857140825,Sangat Tinggi,24.022208,5,False,False,True
Sumatera Barat,1997,1787719.0,395728.0,2945.1,87.9148,24.69,4.517544879311042,1971180.0,1829192.0,4.580485798537445,3861.799785714286,-916.699785714286,Tinggi,24.343608120000003,5,False,True,False
Sumatera Barat,1998,1807622.0,412810.0,5089.760000000001,87.39,25.04,4.378823187422785,1787719.0,1971180.0,4.517544879311042,3861.799785714286,1227.9602142857152,Sangat Tinggi,24.504156,5,False,False,True
Sumatera Barat,1999,1897678.0,432254.0,4327.5,80.89,23.480800000000002,4.390191877923629,1807622.0,1787719.0,4.378823187422785,3861.799785714286,465.7002142857141,Sangat Tinggi,21.420319120000002,5,False,False,True
Sumatera Barat,2000,1759059.0,396919.0,3040.6,86.01,25.86,4.431783310952612,1897678.0,1807622.0,4.390191877923629,3861.799785714286,-821.199785714286,Sangat Tinggi,24.822486,5,False,False,True
Sumatera Barat,2001,1668955.0,376710.0,2811.0,71.08,28.17,4.430344296673834,1759059.0,1897678.0,4.431783310952612,3861.799785714286,-1050.799785714286,Tinggi,20.492364,5,False,True,False
Sumatera Barat,2002,1875834.0,424253.0,4241.2,71.28,28.19,4.421498492644719,1668955.0,1759059.0,4.430344296673834,3861.799785714286,379.4002142857139,Sangat Tinggi,20.535767999999997,5,False,False,True
Sumatera Barat,2003,1823739.0,411860.0,4927.2,71.91,29.17,4.428055649978148,1875834.0,1668955.0,4.421498492644719,3861.799785714286,1065.400214285714,Sangat Tinggi,20.012552999999997,5,False,False,True
Sumatera Barat,2004,1875188.0,422582.0,4584.2,78.5,29.02,4.4374535593091995,1823739.0,1875834.0,4.428055649978148,3861.799785714286,722.4002142857139,Sangat Tinggi,21.9643,5,False,False,True
Sumatera Barat,2005,1907390.0,426950.0,1533.6,78.0,25.9,4.467478627473943,1875188.0,1823739.0,4.4374535593091995,3861.799785714286,-2328.199785714286,Sedang,22.541999999999998,5,True,False,False
Sumatera Barat,2006,1889489.0,417846.0,776.0,79.0,26.05,4.521974603083432,1907390.0,1875188.0,4.467478627473943,3861.799785714286,-3085.799785714286,Rendah,22.9495,5,False,False,False
Sumatera Barat,2007,1938120.0,423655.0,4329.0,85.3,25.7,4.574760123213464,1889489.0,1907390.0,4.521974603083432,3861.799785714286,467.2002142857141,Sangat Tinggi,24.481099999999998,5,False,False,True
Sumatera Barat,2008,1965634.0,421902.0,2552.5,86.2,25.4,4.6589824177178585,1938120.0,1889489.0,4.574760123213464,3861.799785714286,-1309.299785714286,Tinggi,24.4808,5,False,True,False
Sumatera Barat,2009,2105790.0,439542.0,4691.0,86.2,25.5,4.790873227131878,1965634.0,1938120.0,4.6589824177178585,3861.799785714286,829.2002142857141,Sangat Tinggi,24.567,5,False,False,True
Sumatera Barat,2010,2211248.0,460497.0,5089.760000000001,87.2,25.8,4.8018727592145005,2105790.0,1965634.0,4.790873227131878,3861.799785714286,1227.9602142857152,Sangat Tinggi,25.1136,5,False,False,True
Sumatera Barat,2011,2279602.0,461709.0,4959.5,68.7192,26.0,4.937313329391457,2211248.0,2105790.0,4.8018727592145005,3861.799785714286,1097.700214285714,Sangat Tinggi,19.928568000000002,5,False,False,True
Sumatera Barat,2012,2368390.0,476422.0,4339.0,87.0,25.2,4.971202001586828,2279602.0,2211248.0,4.937313329391457,3861.799785714286,477.2002142857141,Sangat Tinggi,24.534,5,False,False,True
Sumatera Barat,2013,2430384.0,487820.0,4627.9,86.91,25.1,4.982132753884629,2368390.0,2279602.0,4.971202001586828,3861.799785714286,766.1002142857137,Sangat Tinggi,24.42171,5,False,False,True
Sumatera Barat,2014,2519020.0,503198.0,2838.4,85.35,25.7,5.006021486571886,2430384.0,2368390.0,4.982132753884629,3861.799785714286,-1023.3997857142858,Tinggi,24.495449999999998,5,False,True,False
Sumatera Barat,2015,2550609.0,507545.0,3548.0,84.0,26.5,5.025384941236737,2519020.0,2430384.0,5.006021486571886,3861.799785714286,-313.7997857142859,Sangat Tinggi,24.779999999999998,5,False,False,True
Sumatera Barat,2016,2487929.0,222482.0,4205.2,76.49,23.480800000000002,11.182608031211513,2550609.0,2519020.0,5.025384941236737,3861.799785714286,343.4002142857139,Sangat Tinggi,20.255163919999998,5,False,False,True
Sumatera Barat,2017,2810425.0,222021.0,4553.0,75.11,23.480800000000002,12.658374658253049,2487929.0,2550609.0,11.182608031211513,3861.799785714286,691.2002142857141,Sangat Tinggi,19.88972888,5,False,False,True
Sumatera Barat,2018,1483076.48,313050.82,443.514,82.71,26.91,4.737494314820833,2810425.0,2487929.0,12.658374658253049,3861.799785714286,-3418.285785714286,Rendah,24.738560999999997,5,False,False,False
Sumatera Barat,2019,1482996.01,311671.23,4757.5,87.73,25.61,4.758206299631827,1483076.48,2810425.0,4.737494314820833,3861.799785714286,895.7002142857141,Sangat Tinggi,25.099553,5,False,False,True
Sumatera Barat,2020,1450839.74,295664.47,4072.7,85.22,26.26,4.907047979082506,1482996.01,1483076.48,4.758206299631827,3861.799785714286,210.9002142857139,Sangat Tinggi,24.935372,5,False,False,True
Sumatera Selatan,1993,1409559.0,439895.0,2815.0,82.78,26.38,3.2043078461905683,2648642.590714286,2648642.590714286,4.182729018086877,2429.871428571428,385.12857142857183,Tinggi,24.320763999999997,6,False,True,False
Sumatera Selatan,1994,1347611.0,422109.0,1800.0,79.89,26.53,3.192566375035832,1409559.0,2648642.590714286,3.2043078461905683,2429.871428571428,-629.8714285714282,Sedang,23.591517000000003,6,True,False,False
Sumatera Selatan,1995,1557944.0,492448.0,2800.0,82.71,26.54,3.1636721034505166,1347611.0,1409559.0,3.192566375035832,2429.871428571428,370.12857142857183,Tinggi,24.432533999999997,6,False,True,False
Sumatera Selatan,1996,1666591.0,495958.0,2614.0,82.45,26.34,3.360347045515951,1557944.0,1347611.0,3.1636721034505166,2429.871428571428,184.12857142857183,Tinggi,24.190830000000002,6,False,True,False
Sumatera Selatan,1997,1577398.0,469670.0,1558.3,78.47,26.75,3.3585240700917667,1666591.0,1557944.0,3.360347045515951,2429.871428571428,-871.5714285714282,Sedang,23.344825,6,True,False,False
Sumatera Selatan,1998,1931505.0,621829.0,2539.3,82.58,26.19,3.1061674511803083,1577398.0,1666591.0,3.3585240700917667,2429.871428571428,109.42857142857201,Tinggi,24.105102,6,False,True,False
Sumatera Selatan,1999,1789961.0,530692.0,2704.7,81.01,25.67,3.372881068491705,1931505.0,1577398.0,3.1061674511803083,2429.871428571428,274.82857142857165,Tinggi,23.225567,6,False,True,False
Sumatera Selatan,2000,1863643.0,555427.0,2632.5,83.26,25.32,3.3553338242469306,1789961.0,1931505.0,3.372881068491705,2429.871428571428,202.62857142857183,Tinggi,23.579232,6,False,True,False
Sumatera Selatan,2001,1723433.0,511928.0,2837.5,72.06,28.83,3.366553499710897,1863643.0,1789961.0,3.3553338242469306,2429.871428571428,407.62857142857183,Tinggi,20.299302,6,False,True,False
Sumatera Selatan,2002,1899849.0,561724.0,2368.2,70.36,28.23,3.3821752319644522,1723433.0,1863643.0,3.366553499710897,2429.871428571428,-61.67142857142835,Tinggi,20.242572,6,False,True,False
Sumatera Selatan,2003,1977345.0,570010.0,2674.0,69.59,29.64,3.468965456746373,1899849.0,1723433.0,3.3821752319644522,2429.871428571428,244.12857142857183,Tinggi,19.039824000000003,6,False,True,False
Sumatera Selatan,2004,2260794.0,625013.0,2182.6,80.96,28.7,3.6171951623406233,1977345.0,1899849.0,3.468965456746373,2429.871428571428,-247.27142857142826,Tinggi,22.91168,6,False,True,False
Sumatera Selatan,2005,2320110.0,626849.0,1356.9,82.5,27.1,3.701226292137341,2260794.0,1977345.0,3.6171951623406233,2429.871428571428,-1072.971428571428,Sedang,24.667499999999997,6,True,False,False
Sumatera Selatan,2006,2456251.0,646927.0,1442.0,80.0,27.1,3.7967977839849008,2320110.0,2260794.0,3.701226292137341,2429.871428571428,-987.8714285714282,Sedang,23.92,6,True,False,False
Sumatera Selatan,2007,2753044.0,691467.0,2364.7,83.5,27.0,3.981453923325336,2456251.0,2320110.0,3.7967977839849008,2429.871428571428,-65.17142857142835,Tinggi,25.049999999999997,6,False,True,False
Sumatera Selatan,2008,2971286.0,718797.0,2685.7,84.8,26.9,4.133692822869322,2753044.0,2456251.0,3.981453923325336,2429.871428571428,255.82857142857165,Tinggi,25.355199999999996,6,False,True,False
Sumatera Selatan,2009,3125236.0,746465.0,2389.0,82.3,27.4,4.186714715358389,2971286.0,2753044.0,4.133692822869322,2429.871428571428,-40.87142857142817,Tinggi,24.3608,6,False,True,False
Sumatera Selatan,2010,3272451.0,769478.0,3396.0,85.25,27.08,4.252819443830753,3125236.0,2971286.0,4.186714715358389,2429.871428571428,966.1285714285718,Sangat Tinggi,25.506800000000002,6,False,False,True
Sumatera Selatan,2011,3384670.0,784820.0,2593.0,84.8,27.3,4.312670421243087,3272451.0,3125236.0,4.252819443830753,2429.871428571428,163.12857142857183,Tinggi,25.185599999999997,6,False,True,False
Sumatera Selatan,2012,3295247.0,769725.0,3083.0,83.0,27.4,4.281070512195914,3384670.0,3272451.0,4.312670421243087,2429.871428571428,653.1285714285718,Sangat Tinggi,24.568,6,False,False,True
Sumatera Selatan,2013,3676723.0,800036.0,3409.0,84.0,27.3,4.595696943637536,3295247.0,3384670.0,4.281070512195914,2429.871428571428,979.1285714285718,Sangat Tinggi,24.947999999999997,6,False,False,True
Sumatera Selatan,2014,3670435.0,810900.0,1668.3,81.0,26.0,4.526371932420767,3676723.0,3295247.0,4.595696943637536,2429.871428571428,-761.5714285714282,Sedang,23.490000000000002,6,True,False,False
Sumatera Selatan,2015,4247922.0,872737.0,1947.2,79.5,27.7,4.867356374257079,3670435.0,3676723.0,4.526371932420767,2429.871428571428,-482.6714285714281,Sedang,23.2935,6,True,False,False
Sumatera Selatan,2016,4881089.0,615184.0,3477.9,82.22,27.31,7.934356225129392,4247922.0,3670435.0,4.867356374257079,2429.871428571428,1048.028571428572,Sangat Tinggi,24.411118000000002,6,False,False,True
Sumatera Selatan,2017,4807430.0,621903.0,2489.5,81.08,26.75,7.730192650622364,4881089.0,4247922.0,7.934356225129392,2429.871428571428,59.62857142857183,Tinggi,24.121299999999998,6,False,True,False
Sumatera Selatan,2018,2994191.84,581574.61,2252.4,77.66,27.0,5.14842255579211,4807430.0,4881089.0,7.730192650622364,2429.871428571428,-177.47142857142808,Tinggi,23.298,6,False,True,False
Sumatera Selatan,2019,2603396.24,539316.52,1655.5,85.13,27.6,4.827213970749496,2994191.84,4807430.0,5.14842255579211,2429.871428571428,-774.3714285714282,Sedang,25.028219999999997,6,True,False,False
Sumatera Selatan,2020,2696877.46,551320.76,2300.2,81.1,26.14,4.891666803912844,2603396.24,2994191.84,4.827213970749496,2429.871428571428,-129.67142857142835,Tinggi,23.63254,6,False,True,False
Sumatera Utara,1993,2918152.0,754569.0,2549.4,83.8,26.45,3.8673096827460443,3330471.2399999998,3330471.2399999998,4.896575300072523,2216.814785714286,332.5852142857143,Tinggi,24.6791,7,False,True,False
Sumatera Utara,1994,3079960.0,792534.0,2166.5,83.79,26.4,3.8862181307048025,2918152.0,3330471.2399999998,3.8673096827460443,2216.814785714286,-50.31478571428579,Tinggi,24.63426,7,False,True,False
Sumatera Utara,1995,3134533.0,795183.0,2917.1,81.68,26.58,3.9419014239489525,3079960.0,2918152.0,3.8862181307048025,2216.814785714286,700.2852142857141,Tinggi,24.160944,7,False,True,False
Sumatera Utara,1996,3136760.0,790051.0,2326.5,81.31,26.33,3.970325966298378,3134533.0,3079960.0,3.9419014239489525,2216.814785714286,109.68521428571421,Tinggi,23.848223,7,False,True,False
Sumatera Utara,1997,3212208.0,797545.0,1865.0,81.81,26.4,4.0276197581327695,3136760.0,3134533.0,3.970325966298378,2216.814785714286,-351.8147857142858,Sedang,24.05214,7,True,False,False
Sumatera Utara,1998,3321049.0,823749.0,2496.9,83.53,27.16,4.031627352506649,3212208.0,3136760.0,4.0276197581327695,2216.814785714286,280.0852142857143,Tinggi,24.925352,7,False,True,False
Sumatera Utara,1999,3451430.0,838626.0,3087.3,84.56,26.45,4.115577146427609,3321049.0,3212208.0,4.031627352506649,2216.814785714286,870.4852142857144,Sangat Tinggi,24.902919999999998,7,False,False,True
Sumatera Utara,2000,3514253.0,847610.0,1289.5,82.94,27.7,4.146073076060924,3451430.0,3321049.0,4.115577146427609,2216.814785714286,-927.3147857142858,Sedang,24.30142,7,True,False,False
Sumatera Utara,2001,3291515.0,801948.0,3595.3,72.78,28.03,4.104399537127096,3514253.0,3451430.0,4.146073076060924,2216.814785714286,1378.4852142857144,Sangat Tinggi,21.084366,7,False,False,True
Sumatera Utara,2002,3153305.0,765161.0,1944.9,72.31,28.45,4.121100003790052,3291515.0,3514253.0,4.104399537127096,2216.814785714286,-271.9147857142857,Sedang,20.644505000000002,7,True,False,False
Sumatera Utara,2003,3403075.0,825188.0,3140.2,72.08,29.59,4.123999621904342,3153305.0,3291515.0,4.121100003790052,2216.814785714286,923.385214285714,Sangat Tinggi,19.757128,7,False,False,True
Sumatera Utara,2004,3418782.0,826091.0,2406.9,80.79,29.27,4.138505322052898,3403075.0,3153305.0,4.123999621904342,2216.814785714286,190.0852142857143,Tinggi,22.403067000000004,7,False,True,False
Sumatera Utara,2005,3447394.0,822073.0,776.7,83.8,27.0,4.193537556883634,3418782.0,3403075.0,4.138505322052898,2216.814785714286,-1440.1147857142857,Rendah,25.14,7,False,False,False
Sumatera Utara,2006,3007636.0,705023.0,443.514,81.0,27.8,4.266011179777114,3447394.0,3418782.0,4.193537556883634,2216.814785714286,-1773.3007857142857,Rendah,23.652,7,False,False,False
Sumatera Utara,2007,3265834.0,750232.0,2513.0,82.0,27.0,4.353098774779002,3007636.0,3447394.0,4.266011179777114,2216.814785714286,296.1852142857142,Tinggi,24.599999999999998,7,False,True,False
Sumatera Utara,2008,3340794.0,748540.0,2442.0,81.4,26.9,4.463080129318406,3265834.0,3007636.0,4.353098774779002,2216.814785714286,225.1852142857142,Tinggi,24.3386,7,False,True,False
Sumatera Utara,2009,3527899.0,768407.0,2184.0,86.0,27.1,4.591185400445337,3340794.0,3265834.0,4.463080129318406,2216.814785714286,-32.81478571428579,Tinggi,25.714,7,False,True,False
Sumatera Utara,2010,3582302.0,754674.0,1903.3,78.55,27.18,4.746820481426417,3527899.0,3340794.0,4.591185400445337,2216.814785714286,-313.51478571428584,Sedang,23.42361,7,True,False,False
Sumatera Utara,2011,3607403.0,757547.0,2042.0,79.0,27.2,4.7619527237253925,3582302.0,3527899.0,4.746820481426417,2216.814785714286,-174.8147857142858,Tinggi,23.542,7,False,True,False
Sumatera Utara,2012,3715514.0,765099.0,3175.0,76.0,27.3,4.856252589534165,3607403.0,3582302.0,4.7619527237253925,2216.814785714286,958.1852142857142,Sangat Tinggi,22.572,7,False,False,True
Sumatera Utara,2013,3727249.0,742968.0,2627.0,78.67,28.8,5.016701930634967,3715514.0,3607403.0,4.856252589534165,2216.814785714286,410.1852142857142,Tinggi,22.18494,7,False,True,False
Sumatera Utara,2014,3631039.0,717318.0,2148.0,79.0,27.9,5.06196554387315,3727249.0,3715514.0,5.016701930634967,2216.814785714286,-68.81478571428579,Tinggi,22.989,7,False,True,False
Sumatera Utara,2015,4044829.0,781769.0,975.9,86.9,27.4,5.173943965544809,3631039.0,3727249.0,5.06196554387315,2216.814785714286,-1240.9147857142857,Rendah,25.722400000000004,7,False,False,False
Sumatera Utara,2016,4387035.9,423029.0,2384.0,82.0,27.65,10.370532280292842,4044829.0,3631039.0,5.173943965544809,2216.814785714286,167.1852142857142,Tinggi,24.067,7,False,True,False
Sumatera Utara,2017,4669777.5,415675.0,3190.0,84.0,27.5,11.234203404101763,4387035.9,4044829.0,10.370532280292842,2216.814785714286,973.1852142857142,Sangat Tinggi,24.779999999999998,7,False,False,True
Sumatera Utara,2018,2108284.72,408176.45,2431.0,80.0,26.41,5.1651307173650025,4669777.5,4387035.9,11.234203404101763,2216.814785714286,214.1852142857142,Tinggi,23.528000000000002,7,False,True,False
Sumatera Utara,2019,2078901.59,413141.24,1401.6,86.53,27.03,5.031939174118759,2108284.72,4669777.5,5.1651307173650025,2216.814785714286,-815.2147857142859,Sedang,25.933041,7,True,False,False
Sumatera Utara,2020,2076280.01,388591.22,1648.3,83.76,25.79,5.343095528509368,2078901.59,2108284.72,5.031939174118759,2216.814785714286,-568.5147857142858,Sedang,24.114504,7,True,False,False
